STIME          TIME             UID   PID D    BLOCK   SIZE       COMM PATHNAME
447634991018   447634991089     501 16073 W 32173085   4096    firefox ??/entries/EFD33F1526970DF49F3BDB27121EEA06F1DF2E11
447634991050   447634991137     501 16073 W 25248429   8192    firefox ??/entries/EFD33F1526970DF49F3BDB27121EEA06F1DF2E11
447634991097   447634991183     501 16073 W 32173089   4096    firefox ??/entries/3B27F170EA5E5880D007EB600F093671AD6102EA
447634991145   447634991226     501 16073 W 25248445   8192    firefox ??/entries/3B27F170EA5E5880D007EB600F093671AD6102EA
447634991216   447634991325     501 16073 W 32173112   4096    firefox ??/entries/4263DA6D433ACC148DDF626A66B94D81E98D74F9
447634991284   447634991524     501 16073 W 25248455   8192    firefox ??/entries/4263DA6D433ACC148DDF626A66B94D81E98D74F9
447634991447   447634991661     501 16073 W 32173108   4096    firefox ??/entries/4984253C9F3D1C3EC7B235A15639BCB83A0C8C33
447634991614   447634991710     501 16073 W 18952623   4096    firefox ??/entries/4984253C9F3D1C3EC7B235A15639BCB83A0C8C33
447634991791   447634991914     501 16073 W 32173103   4096    firefox ??/entries/FD7B4549BDAB413C0C7C7FAB13B62D8F8B56D89A
447634991872   447634991979     501 16073 W 25248453   8192    firefox ??/entries/FD7B4549BDAB413C0C7C7FAB13B62D8F8B56D89A
447634991952   447634992192     501 16073 W 32173099   4096    firefox ??/entries/08EA135A2A7D1646C75E75594C990819823973C7
447634992060   447634992228     501 16073 W 25248451   8192    firefox ??/entries/08EA135A2A7D1646C75E75594C990819823973C7
447634992116   447634992262     501 16073 W 32173096   4096    firefox ??/entries/B2699DA7EE972E1C00DCF38C4CA1EFFAB47628AC
447634992142   447634992315     501 16073 W 25248449   8192    firefox ??/entries/B2699DA7EE972E1C00DCF38C4CA1EFFAB47628AC
447634992219   447634992356     501 16073 W 32173094   4096    firefox ??/entries/A8A802F02A7E4989ACF37876B69A936279FFE6E0
447634992310   447634992414     501 16073 W 18952622   4096    firefox ??/entries/A8A802F02A7E4989ACF37876B69A936279FFE6E0
447634992460   447634992611     501 16073 W 32173034   4096    firefox ??/entries/08236C23CFB4116A5BEC9ADD4A987C4FF479CD3F
447634992511   447634992664     501 16073 W 18952613   4096    firefox ??/entries/08236C23CFB4116A5BEC9ADD4A987C4FF479CD3F
447634992594   447634992850     501 16073 W 32173092   4096    firefox ??/entries/15C0922C790AFBDFED5B51D4A28833190AAB8EA2
447634992921   447634993009     501 16073 W 18952619   4096    firefox ??/entries/15C0922C790AFBDFED5B51D4A28833190AAB8EA2
447634993012   447634993127     501 16073 W 32173079   4096    firefox ??/entries/674C398C484135C74B0062BBB1A763FBEF49D528
447634993091   447634993256     501 16073 W 18952617   4096    firefox ??/entries/674C398C484135C74B0062BBB1A763FBEF49D528
447634993353   447634993449     501 16073 W 32173083   4096    firefox ??/entries/F0B7493D2DAFEB7369691CD16D5AEB35BA094C21
447634993393   447634993522     501 16073 W 25248424   8192    firefox ??/entries/F0B7493D2DAFEB7369691CD16D5AEB35BA094C21
447635588593   447635588969     501 16073 R 25248473   8192    firefox ??/entries/A49E157DCA410A7C8C023D05E06D1CFAFF4C9840
447635589177   447635589411     501 16073 R 32173228   4096    firefox ??/entries/A49E157DCA410A7C8C023D05E06D1CFAFF4C9840
447635590450   447635590568     501 16073 W 32173228   4096    firefox ??/entries/A49E157DCA410A7C8C023D05E06D1CFAFF4C9840
447635590508   447635590657     501 16073 W 25248473   8192    firefox ??/entries/A49E157DCA410A7C8C023D05E06D1CFAFF4C9840
447636355763   447636358141     501 16073 R 32167658   8192    firefox ??/EFA15BD663219302/15A2DE7B-C834-3641-A38E-19A474EDC473.bin
447636364404   447636366316     501 16073 R 18952550   4096    firefox ??/EFA15BD663219302/15A2DE7B-C834-3641-A38E-19A474EDC473.bin
447636366434   447636366641     501 16073 R 32164825   4096    firefox ??/EFA15BD663219302/15A2DE7B-C834-3641-A38E-19A474EDC473.toc
447636609527   447636613206     501 16073 R 25248460   4096    firefox ??/entries/35D579E8F683D91F63F4DD7D797E12AF8830B31D
447636613641   447636614969     501 16073 R 25248459   4096    firefox ??/entries/35D579E8F683D91F63F4DD7D797E12AF8830B31D
447636613559   447636615583     501 16073 R 32173114   4096    firefox ??/entries/35D579E8F683D91F63F4DD7D797E12AF8830B31D
447636616106   447636619795     501 16073 R 25248464   4096    firefox ??/entries/D0DDBCF6D66571BAD120630EF433F6B0E5F6752A
447636620104   447636621964     501 16073 R 25248466   4096    firefox ??/entries/418039BADF6314356501B0B2498973E857ABD32C
447636622111   447636623455     501 16073 R 32173115   4096    firefox ??/entries/D0DDBCF6D66571BAD120630EF433F6B0E5F6752A
447636622166   447636625596     501 16073 R 25248463   4096    firefox ??/entries/D0DDBCF6D66571BAD120630EF433F6B0E5F6752A
447636629129   447636632282     501 16073 R 32173116   4096    firefox ??/entries/418039BADF6314356501B0B2498973E857ABD32C
447636629186   447636632571     501 16073 R 25248465   4096    firefox ??/entries/418039BADF6314356501B0B2498973E857ABD32C
447636633255   447636634858     501 16073 R 32173227   4096    firefox ??/entries/F3645D05E951DE59A253EF6DFFB1E92E209C210A
447636634987   447636638187     501 16073 R 32173225   8192    firefox ??/entries/F3645D05E951DE59A253EF6DFFB1E92E209C210A
447636638548   447636644203     501 16073 R 32173117 262144    firefox ??/entries/F3645D05E951DE59A253EF6DFFB1E92E209C210A
447636644626   447636648233     501 16073 R 32173181 180224    firefox ??/entries/F3645D05E951DE59A253EF6DFFB1E92E209C210A
447636648919   447636649056     501 16073 W 32173114   4096    firefox ??/entries/35D579E8F683D91F63F4DD7D797E12AF8830B31D
447636649005   447636649140     501 16073 W 25248459   8192    firefox ??/entries/35D579E8F683D91F63F4DD7D797E12AF8830B31D
447636649072   447636649214     501 16073 W 32173115   4096    firefox ??/entries/D0DDBCF6D66571BAD120630EF433F6B0E5F6752A
447636649217   447636649345     501 16073 W 25248463   8192    firefox ??/entries/D0DDBCF6D66571BAD120630EF433F6B0E5F6752A
447636649504   447636649624     501 16073 W 32173225  12288    firefox ??/entries/F3645D05E951DE59A253EF6DFFB1E92E209C210A
447636649586   447636649708     501 16073 W 32173116   4096    firefox ??/entries/418039BADF6314356501B0B2498973E857ABD32C
